u_id,sa_id
cst_id009780,sa_no074176
cst_id009780,sa_no074229
cst_id025149,sa_no069700
cst_id063376,sa_no089129
cst_id063376,sa_no011016
cst_id007327,sa_no062964
cst_id027873,sa_no047261
cst_id027873,sa_no044832
cst_id005461,sa_no124226
cst_id058806,sa_no034503
cst_id077701,sa_no040810
cst_id054425,sa_no030742
cst_id078589,sa_no046984
cst_id046590,sa_no059884
cst_id073345,sa_no008679
cst_id073345,sa_no047346
cst_id073345,sa_no033650
cst_id023400,sa_no007473
cst_id055191,sa_no101532
cst_id055191,sa_no040214
cst_id055191,sa_no098812
cst_id023921,sa_no089410
cst_id023921,sa_no088301
cst_id023921,sa_no117763
cst_id070107,sa_no012072
cst_id049299,sa_no043145
cst_id049299,sa_no076066
cst_id078185,sa_no043911
cst_id078433,sa_no045885
cst_id000786,sa_no008030
cst_id000786,sa_no123135
cst_id040871,sa_no075228
cst_id040871,sa_no075172
cst_id004315,sa_no032116
cst_id004315,sa_no046603
cst_id004315,sa_no003657
cst_id013262,sa_no093673
cst_id013262,sa_no093710
cst_id078422,sa_no045824
cst_id052525,sa_no108603
cst_id049824,sa_no010947
cst_id036753,sa_no131858
cst_id075770,sa_no025971
cst_id056040,sa_no013396
cst_id056040,sa_no080059
cst_id001065,sa_no077100
cst_id001065,sa_no014356
cst_id001065,sa_no101057
cst_id001065,sa_no014299
cst_id039642,sa_no052421
cst_id076458,sa_no030832
cst_id045925,sa_no100538
cst_id045925,sa_no045751
cst_id020328,sa_no055303
cst_id032801,sa_no080367
cst_id032801,sa_no016996
cst_id073641,sa_no010654
cst_id073818,sa_no011830
cst_id047421,sa_no132018
cst_id050939,sa_no063555
cst_id049384,sa_no108119
cst_id049384,sa_no108145
cst_id049384,sa_no108159
cst_id013579,sa_no119664
cst_id013579,sa_no057739
cst_id013579,sa_no119746
cst_id029697,sa_no134050
cst_id004841,sa_no121712
cst_id007325,sa_no059255
cst_id053022,sa_no014121
cst_id074634,sa_no017380
cst_id011067,sa_no080592
cst_id053923,sa_no070707
cst_id002906,sa_no044168
cst_id050889,sa_no077782
cst_id050889,sa_no077788
cst_id026750,sa_no008668
cst_id026750,sa_no068014
cst_id001116,sa_no091934
cst_id001116,sa_no091947
cst_id001116,sa_no064041
cst_id001116,sa_no015622
cst_id001116,sa_no064048
cst_id001116,sa_no091931
cst_id001116,sa_no091923
cst_id001116,sa_no091925
cst_id001116,sa_no091940
cst_id001116,sa_no091928
cst_id001116,sa_no064061
cst_id001116,sa_no091938
cst_id073720,sa_no011316
cst_id061498,sa_no118382
cst_id023179,sa_no012261
cst_id023179,sa_no136661
cst_id042823,sa_no074765
cst_id039884,sa_no041009
cst_id039884,sa_no069500
cst_id078726,sa_no047704
cst_id020037,sa_no039770
cst_id020037,sa_no014980
cst_id052441,sa_no027996
cst_id052441,sa_no112910
cst_id052441,sa_no116128
cst_id052441,sa_no021608
cst_id064975,sa_no001887
cst_id064975,sa_no023366
cst_id056170,sa_no114951
cst_id078646,sa_no047280
cst_id045918,sa_no054686
cst_id045918,sa_no054689
cst_id030686,sa_no074973
cst_id006453,sa_no054830
cst_id027862,sa_no032046
cst_id027862,sa_no100620
cst_id038962,sa_no128385
cst_id064190,sa_no125795
cst_id062999,sa_no031071
cst_id062999,sa_no148113
cst_id050878,sa_no137761
cst_id050878,sa_no062331
cst_id030955,sa_no054816
cst_id051286,sa_no015040
cst_id051286,sa_no115166
cst_id062349,sa_no045051
cst_id062349,sa_no065837
cst_id075701,sa_no025232
cst_id027668,sa_no141705
cst_id038424,sa_no094080
cst_id052414,sa_no088473
cst_id052414,sa_no088494
cst_id022840,sa_no002943
cst_id059314,sa_no135999
cst_id000156,sa_no112857
cst_id000156,sa_no000724
cst_id073261,sa_no007963
cst_id045105,sa_no059100
cst_id045105,sa_no076942
cst_id061696,sa_no055546
cst_id012478,sa_no088113
cst_id012478,sa_no130015
cst_id040426,sa_no109034
cst_id028552,sa_no040006
cst_id015484,sa_no128351
cst_id015484,sa_no131998
cst_id044358,sa_no027986
cst_id044358,sa_no069545
cst_id007501,sa_no063723
cst_id007501,sa_no079466
cst_id007501,sa_no063609
cst_id005866,
cst_id017929,sa_no030978
cst_id017929,sa_no051176
cst_id017929,sa_no135665
cst_id057007,sa_no019839
cst_id054701,sa_no105407
cst_id033365,sa_no112293
cst_id033365,sa_no129794
cst_id033365,sa_no112365
cst_id033365,sa_no010675
cst_id006952,sa_no061800
cst_id006952,sa_no131816
cst_id012325,sa_no055997
cst_id012325,sa_no087512
cst_id012325,sa_no055996
cst_id012325,sa_no087486
cst_id012325,sa_no055958
cst_id012325,sa_no087523
cst_id012325,sa_no087526
cst_id025386,sa_no110515
cst_id025386,sa_no110389
cst_id025386,sa_no017032
cst_id025386,sa_no006489
cst_id005174,sa_no141983
cst_id005174,sa_no107111
cst_id041312,sa_no046753
cst_id050650,sa_no137891
cst_id069635,sa_no132725
cst_id069635,sa_no035545
cst_id011003,
cst_id000184,sa_no138591
cst_id046078,sa_no053249
cst_id077883,sa_no042065
cst_id034468,sa_no058037
cst_id077938,sa_no042387
cst_id068867,sa_no041931
cst_id068867,sa_no098128
cst_id010801,sa_no079002
cst_id075374,sa_no022623
cst_id030682,sa_no141969
cst_id030682,sa_no136904
cst_id075079,sa_no020400
cst_id016865,sa_no127905
cst_id016865,sa_no128105
cst_id016865,sa_no128565
cst_id016865,sa_no050649
cst_id016865,sa_no055276
cst_id020017,sa_no075389
cst_id030961,sa_no026967
cst_id077552,sa_no039711
cst_id072956,sa_no006237
cst_id078016,sa_no042953
cst_id078133,sa_no043596
cst_id078011,sa_no042912
cst_id027342,sa_no124731
cst_id027342,sa_no147757
cst_id047310,sa_no099860
cst_id040080,sa_no038507
cst_id040080,sa_no082572
cst_id040080,sa_no003661
cst_id063944,sa_no115759
cst_id063944,sa_no115737
cst_id056598,sa_no036183
cst_id007608,sa_no034920
cst_id007608,sa_no085131
cst_id007608,sa_no143986
cst_id007563,sa_no082355
cst_id007563,sa_no023729
cst_id070933,sa_no107658
cst_id070880,sa_no091402
cst_id058586,sa_no133353
cst_id058586,sa_no043649
cst_id010020,sa_no077362
cst_id001631,sa_no024303
cst_id001631,sa_no024457
cst_id025698,sa_no110549
cst_id065951,sa_no117317
cst_id040516,sa_no038757
cst_id040516,sa_no075567
cst_id020838,sa_no110783
cst_id020838,sa_no059200
cst_id016486,sa_no028188
cst_id015862,sa_no093977
cst_id015862,sa_no140938
cst_id015862,sa_no093978
cst_id015862,sa_no004011
cst_id076841,sa_no034395
cst_id075226,sa_no021509
cst_id039531,sa_no038804
cst_id039531,sa_no078852
cst_id071114,sa_no034864
cst_id071114,sa_no074783
cst_id002491,sa_no108675
cst_id037476,sa_no067093
cst_id037476,sa_no099661
cst_id004809,sa_no129033
cst_id004809,sa_no054936
cst_id034868,sa_no003392
cst_id059122,sa_no114728
cst_id059122,sa_no003064
cst_id059122,sa_no043346
cst_id013759,sa_no133197
cst_id077391,sa_no038394
cst_id035246,sa_no059077
cst_id035246,sa_no001669
cst_id060006,sa_no075853
cst_id043372,sa_no019716
cst_id043372,sa_no030229
cst_id043372,sa_no104733
cst_id006677,sa_no140958
cst_id006677,sa_no144925
cst_id006677,sa_no096091
cst_id006677,sa_no061094
cst_id006677,sa_no055087
cst_id070343,sa_no025880
cst_id070343,sa_no066655
cst_id067756,sa_no006677
cst_id067756,sa_no037127
cst_id076423,sa_no030644
cst_id028031,sa_no049130
cst_id028031,sa_no041411
cst_id075310,sa_no022290
cst_id070606,sa_no091436
cst_id076516,sa_no031375
cst_id070987,sa_no018738
cst_id070987,sa_no032576
cst_id024783,sa_no063385
cst_id024783,sa_no009959
cst_id024783,sa_no098949
cst_id008621,sa_no068849
cst_id008621,sa_no116709
cst_id008621,sa_no068895
cst_id078239,sa_no044625
cst_id025758,sa_no111875
cst_id067427,sa_no133922
cst_id063443,sa_no120029
cst_id038359,sa_no003013
cst_id038359,sa_no062229
cst_id049441,sa_no064086
cst_id027828,sa_no078518
cst_id028589,sa_no034304
cst_id028589,sa_no034296
cst_id008776,sa_no051285
cst_id008776,sa_no051353
cst_id008776,sa_no069474
cst_id008776,sa_no069440
cst_id008776,sa_no037278
cst_id008776,sa_no069477
cst_id008776,sa_no011711
cst_id041286,sa_no131880
cst_id041286,sa_no125081
cst_id050348,sa_no116327
cst_id029610,sa_no141096
cst_id029610,sa_no125677
cst_id078297,sa_no044907
cst_id020327,sa_no062985
cst_id020327,sa_no027194
cst_id020327,sa_no083803
cst_id047865,sa_no005942
cst_id000107,sa_no056457
cst_id000107,sa_no137860
cst_id000107,sa_no136356
cst_id000107,sa_no077993
cst_id000107,sa_no013454
cst_id000107,sa_no015796
cst_id000107,sa_no092253
cst_id070197,sa_no104364
cst_id070197,sa_no046785
cst_id068241,sa_no064611
cst_id062223,sa_no053505
cst_id062223,sa_no053515
cst_id029133,sa_no083315
cst_id015714,sa_no142432
cst_id006358,sa_no104416
cst_id006358,sa_no047761
cst_id006358,sa_no015851
cst_id006358,sa_no020035
cst_id004161,sa_no123732
cst_id028714,sa_no091274
cst_id034654,sa_no124986
cst_id034654,sa_no130879
cst_id034654,sa_no120775
cst_id044741,sa_no077271
cst_id051145,sa_no006491
cst_id051145,sa_no122843
cst_id051145,sa_no044412
cst_id032367,sa_no019644
cst_id059148,sa_no023551
cst_id004597,sa_no120562
cst_id004597,sa_no050554
cst_id043327,sa_no110125
cst_id043327,sa_no016870
cst_id017285,sa_no130233
cst_id036690,sa_no069310
cst_id052760,sa_no087889
cst_id016558,sa_no042856
cst_id041846,sa_no078412
cst_id046046,sa_no059066
cst_id009700,sa_no074403
cst_id002174,sa_no102868
cst_id002174,sa_no102869
cst_id002174,sa_no032626
cst_id002174,sa_no077121
cst_id023174,sa_no126446
cst_id017945,sa_no119129
cst_id022206,sa_no029503
cst_id022206,sa_no028200
cst_id004451,sa_no131696
cst_id004451,sa_no132223
cst_id004451,sa_no053879
cst_id004451,sa_no022040
cst_id042857,sa_no058329
cst_id042857,sa_no137355
cst_id042857,sa_no060751
cst_id042857,sa_no043252
cst_id042857,sa_no137368
cst_id047432,sa_no093867
cst_id077538,sa_no040668
cst_id071032,sa_no054741
cst_id071032,sa_no048738
cst_id075135,sa_no020947
cst_id073431,sa_no009164
cst_id041939,sa_no054894
cst_id041939,sa_no054879
cst_id041939,sa_no054847
cst_id041939,sa_no054897
cst_id038306,sa_no024683
cst_id061762,sa_no133651
cst_id078378,sa_no045395
cst_id036667,sa_no053675
cst_id043165,sa_no017222
cst_id011622,sa_no022100
cst_id008278,sa_no067284
cst_id047988,sa_no041818
cst_id047988,sa_no049764
cst_id044899,sa_no008639
cst_id044899,sa_no097648
cst_id044899,sa_no137425
cst_id066730,sa_no040511
cst_id066730,sa_no095366
cst_id034653,sa_no093234
cst_id078260,sa_no044705
cst_id055934,sa_no001597
cst_id076674,sa_no033023
cst_id077094,sa_no036071
cst_id078518,sa_no046434
cst_id013914,sa_no130009
cst_id013914,sa_no003733
cst_id013914,sa_no102325
cst_id013914,sa_no120832
cst_id024251,sa_no063226
cst_id024251,sa_no075133
cst_id005226,sa_no140540
cst_id005226,sa_no067239
cst_id005226,sa_no140538
cst_id005226,sa_no140572
cst_id005226,sa_no140553
cst_id029977,sa_no016874
cst_id029977,sa_no029574
cst_id029977,sa_no053481
cst_id003978,sa_no052495
cst_id076850,sa_no034443
cst_id058953,sa_no070712
cst_id010486,sa_no077467
cst_id010486,sa_no132812
cst_id010486,sa_no077410
cst_id069370,sa_no072213
cst_id069370,sa_no091470
cst_id069370,sa_no042422
cst_id056752,sa_no048096
cst_id076673,sa_no033016
cst_id011415,sa_no013257
cst_id011415,sa_no066119
cst_id007168,sa_no062398
cst_id045203,sa_no130133
cst_id070791,sa_no106404
cst_id006792,sa_no110655
cst_id006792,sa_no033627
cst_id006792,sa_no015112
cst_id023803,sa_no017015
cst_id023803,sa_no038637
cst_id063937,sa_no117186
cst_id036329,sa_no082118
cst_id036329,sa_no082126
cst_id019017,sa_no135754
cst_id039549,sa_no137811
cst_id005992,sa_no147422
cst_id005992,sa_no058670
cst_id075385,sa_no022672
cst_id030489,sa_no103455
cst_id030489,sa_no089214
cst_id009367,sa_no072050
cst_id009367,sa_no114437
cst_id078169,sa_no043805
cst_id000812,sa_no013045
cst_id000812,sa_no014367
cst_id000812,sa_no032810
cst_id000812,sa_no013048
cst_id026538,sa_no066578
cst_id026538,sa_no066499
cst_id026538,sa_no066512
cst_id038282,sa_no136658
cst_id038282,sa_no136659
cst_id058348,sa_no115471
cst_id020385,sa_no109528
cst_id020385,sa_no050331
cst_id078020,sa_no042963
cst_id013465,sa_no117045
cst_id052655,sa_no061366
cst_id068111,sa_no130452
cst_id064204,sa_no039015
cst_id049520,sa_no144744
cst_id049520,sa_no105392
cst_id030246,sa_no048838
cst_id062969,sa_no134584
cst_id078004,sa_no042885
cst_id005609,sa_no106119
cst_id005609,sa_no033103
cst_id005609,sa_no002519
cst_id005609,sa_no057171
cst_id078026,sa_no042991
cst_id043835,sa_no111392
cst_id043835,sa_no117369
cst_id020034,sa_no103944
cst_id072514,sa_no002985
cst_id058837,sa_no098585
cst_id030690,sa_no059593
cst_id060483,sa_no016223
cst_id050044,sa_no042147
cst_id021072,sa_no082132
cst_id069886,sa_no063464
cst_id026942,sa_no143399
cst_id026942,sa_no066494
cst_id015474,sa_no131508
cst_id002593,sa_no037970
cst_id034030,sa_no123154
cst_id034030,sa_no129772
cst_id040492,sa_no013561
cst_id040492,sa_no024094
cst_id051040,sa_no044975
cst_id051040,sa_no065412
cst_id031077,sa_no045770
cst_id031077,sa_no124417
cst_id078755,sa_no047885
cst_id034307,sa_no131238
cst_id034307,sa_no131144
cst_id045461,sa_no013715
cst_id041675,sa_no052554
cst_id076779,sa_no033614
cst_id077203,sa_no037045
cst_id074908,sa_no043467
cst_id074908,sa_no019129
cst_id004978,sa_no055292
cst_id004978,sa_no055389
cst_id004978,sa_no063448
cst_id072918,sa_no006081
cst_id037218,sa_no015210
cst_id057019,sa_no133645
cst_id075866,sa_no026577
cst_id075866,sa_no038463
cst_id015667,sa_no129271
cst_id015667,sa_no129286
cst_id010798,sa_no078999
cst_id028509,sa_no033174
cst_id062130,sa_no074101
cst_id074296,sa_no015074
cst_id074296,sa_no023595
cst_id019810,sa_no035820
cst_id024260,sa_no084820
cst_id024260,sa_no084829
cst_id046969,sa_no066130
cst_id020911,sa_no000652
cst_id076374,sa_no030420
cst_id036888,sa_no050390
cst_id012090,sa_no129277
cst_id012090,sa_no042160
cst_id012090,sa_no085964
cst_id012090,sa_no085965
cst_id012090,sa_no071101
cst_id012090,sa_no071207
cst_id012090,sa_no071206
cst_id012090,sa_no037919
cst_id012090,sa_no129276
cst_id012090,sa_no071204
cst_id045337,sa_no078046
cst_id071819,sa_no127947
cst_id020900,sa_no057073
cst_id037254,sa_no143703
cst_id058111,sa_no099293
cst_id055540,sa_no098674
cst_id055540,sa_no072169
cst_id055540,sa_no022152
cst_id066189,sa_no106441
cst_id066189,sa_no018977
cst_id066189,sa_no018973
cst_id022949,sa_no086600
cst_id022949,sa_no114280
cst_id022949,sa_no068192
cst_id022949,sa_no086973
cst_id034706,sa_no013936
cst_id019546,sa_no134659
cst_id037092,sa_no126796
cst_id010958,
cst_id056077,sa_no001825
cst_id004518,sa_no054166
cst_id004518,sa_no140255
cst_id054759,sa_no011165
cst_id054759,sa_no089645
cst_id069327,sa_no082107
cst_id010815,sa_no080962
cst_id046023,sa_no034448
cst_id046023,sa_no115798
cst_id050711,sa_no047029
cst_id050711,sa_no100589
cst_id050711,sa_no088855
cst_id010867,sa_no079355
cst_id010867,sa_no079403
cst_id010867,sa_no088623
cst_id010867,sa_no079361
cst_id078541,sa_no046595
cst_id068713,sa_no037104
cst_id068713,sa_no074955
cst_id068713,sa_no074953
cst_id068713,sa_no020522
cst_id071183,sa_no103742
cst_id063031,sa_no105559
cst_id013785,sa_no120229
cst_id024346,sa_no052270
cst_id077468,sa_no038931
cst_id020086,sa_no117267
cst_id042093,sa_no149080
cst_id017837,sa_no072281
cst_id017837,sa_no004433
cst_id044621,sa_no068216
cst_id026765,sa_no061030
cst_id026765,sa_no133605
cst_id026765,sa_no129569
cst_id063804,sa_no031004
cst_id046906,sa_no127047
cst_id030093,sa_no006597
cst_id077963,sa_no042485
cst_id034488,sa_no042841
cst_id057829,sa_no089148
cst_id057829,sa_no021431
cst_id042063,sa_no070972
cst_id042063,sa_no070973
cst_id042063,sa_no102146
cst_id077459,sa_no038842
cst_id077825,sa_no041705
cst_id009912,sa_no075099
cst_id064985,sa_no004810
cst_id042934,sa_no118580
cst_id059353,sa_no047358
cst_id059353,sa_no075001
cst_id059353,sa_no141520
cst_id059353,sa_no025733
cst_id062735,sa_no011817
cst_id062735,sa_no086961
cst_id062735,sa_no044476
cst_id072931,sa_no006135
cst_id072931,sa_no046543
cst_id069392,sa_no083138
cst_id064870,sa_no024011
cst_id064870,sa_no064463
cst_id011196,sa_no081352
cst_id011196,sa_no081318
cst_id010013,sa_no075481
cst_id010013,sa_no017489
cst_id066794,sa_no057609
cst_id074930,sa_no019250
cst_id074930,sa_no043117
cst_id032148,sa_no097666
cst_id032148,sa_no123050
cst_id051618,sa_no125851
cst_id014671,sa_no038125
cst_id008366,sa_no067705
cst_id008366,sa_no067726
cst_id008366,sa_no067713
cst_id008366,sa_no067739
cst_id008366,sa_no067695
cst_id004101,sa_no052739
cst_id004101,sa_no123696
cst_id064543,sa_no095091
cst_id063564,
cst_id046796,sa_no132922
cst_id040622,sa_no060391
cst_id012642,sa_no093199
cst_id012642,sa_no093239
cst_id012642,sa_no093189
cst_id031574,sa_no115840
cst_id071803,sa_no125248
cst_id071803,sa_no047064
cst_id071043,sa_no056357
cst_id078310,sa_no044953
cst_id043125,sa_no097456
cst_id028340,sa_no083126
cst_id028340,sa_no048786
cst_id018566,sa_no075412
cst_id017478,sa_no056236
cst_id048060,sa_no074492
cst_id052904,sa_no068288
cst_id030850,sa_no130211
cst_id020833,sa_no093345
cst_id024674,sa_no059472
cst_id069650,sa_no031083
cst_id069650,sa_no027645
cst_id069650,sa_no077333
cst_id040721,sa_no006466
cst_id075282,sa_no022126
cst_id077143,sa_no043670
cst_id077143,sa_no036365
cst_id077723,sa_no040990
cst_id009868,sa_no043297
cst_id045283,sa_no114074
cst_id065054,sa_no101847
cst_id065054,sa_no047758
cst_id010830,sa_no079222
cst_id010830,sa_no074064
cst_id071187,sa_no044686
cst_id071187,sa_no006043
cst_id071187,sa_no073615
cst_id071187,sa_no019025
cst_id007464,sa_no076293
cst_id007464,sa_no063435
cst_id017534,sa_no107278
cst_id031006,sa_no073495
cst_id014974,sa_no053071
cst_id030146,sa_no000110
cst_id030146,sa_no019685
cst_id073626,sa_no017546
cst_id073626,sa_no017545
cst_id073626,sa_no010569
cst_id078265,sa_no044750
cst_id078553,sa_no046706
cst_id025853,sa_no031902
cst_id041985,sa_no097199
cst_id006877,sa_no140822
cst_id006877,sa_no061851
cst_id006877,sa_no141609
cst_id006877,sa_no128463
cst_id052540,sa_no114587
cst_id052540,sa_no005916
cst_id052540,sa_no011423
cst_id052540,sa_no001165
cst_id078759,sa_no047916
cst_id075901,sa_no026833
cst_id071127,sa_no066656
cst_id026445,sa_no131464
cst_id026445,sa_no131428
cst_id073027,sa_no006735
cst_id078558,sa_no046747
cst_id023530,sa_no016515
cst_id023530,sa_no099726
cst_id023530,sa_no016518
cst_id055764,sa_no081979
cst_id055764,sa_no081980
cst_id017461,sa_no045170
cst_id017461,sa_no045151
cst_id017461,sa_no045176
cst_id017461,sa_no060256
cst_id017461,sa_no004322
cst_id017461,sa_no045157
cst_id052109,sa_no025996
cst_id067776,sa_no009922
cst_id067776,sa_no039515
cst_id067776,sa_no035711
cst_id067776,sa_no031073
cst_id067776,sa_no103730
cst_id006942,sa_no133150
cst_id042142,sa_no071311
cst_id042142,sa_no114958
cst_id002154,sa_no032613
cst_id002154,sa_no011751
cst_id002154,sa_no014788
cst_id002154,sa_no002876
cst_id076047,sa_no147196
cst_id076047,sa_no027982
cst_id052872,sa_no063921
cst_id020866,sa_no030003
cst_id002905,sa_no044171
cst_id027266,sa_no112965
cst_id066239,sa_no072656
cst_id066239,sa_no072679
cst_id078536,sa_no046558
cst_id066731,sa_no065153
cst_id064300,sa_no144049
cst_id067408,sa_no125884
cst_id073254,sa_no007937
cst_id000080,sa_no000743
cst_id000080,sa_no058532
cst_id034779,sa_no112876
cst_id028825,sa_no072293
cst_id059201,sa_no038533
cst_id059201,sa_no142516
cst_id060954,sa_no110844
cst_id000043,sa_no139662
cst_id000043,sa_no000570
cst_id023933,sa_no136093
cst_id013204,sa_no074764
cst_id013204,sa_no080126
cst_id075697,sa_no025223
cst_id050036,sa_no008136
cst_id017364,sa_no067832
cst_id040532,sa_no135310
cst_id046070,sa_no145773
cst_id001695,sa_no093914
cst_id064500,sa_no098624
cst_id064500,sa_no020027
cst_id002469,sa_no036483
cst_id002469,sa_no036631
cst_id002469,sa_no036840
cst_id023020,sa_no069486
cst_id023020,sa_no111464
cst_id023020,sa_no069455
cst_id018971,sa_no053229
cst_id018971,sa_no053227
cst_id018971,sa_no003975
cst_id018971,sa_no053100
cst_id018971,sa_no053070
cst_id078525,sa_no046498
cst_id046930,sa_no003741
cst_id046930,sa_no087846
cst_id021863,sa_no046837
cst_id026529,sa_no021950
cst_id026529,sa_no120766
cst_id075341,sa_no022422
cst_id075341,sa_no043069
cst_id073023,sa_no006714
cst_id073023,sa_no027338
cst_id014521,sa_no061698
cst_id014521,sa_no123584
cst_id004089,sa_no052752
cst_id004089,sa_no060106
cst_id065802,sa_no128691
cst_id006578,sa_no108115
cst_id006578,sa_no060539
cst_id065839,sa_no042731
cst_id078430,sa_no045844
cst_id058431,sa_no061583
cst_id044922,sa_no093794
cst_id012728,sa_no089310
cst_id012728,sa_no117769
cst_id012728,sa_no108758
cst_id012728,sa_no108764
cst_id012728,sa_no049834
cst_id059215,sa_no091874
cst_id059215,sa_no022951
cst_id078263,sa_no044740
cst_id004402,sa_no053822
cst_id004402,sa_no141807
cst_id004402,sa_no049306
cst_id004402,sa_no102149
cst_id068541,sa_no075046
cst_id068541,sa_no022936
cst_id007495,sa_no063610
